fish_id,species,common_name,waterbody_name,kingdom,phylum,class,order,family,genus,status,feeding_type,temp_max,weight_max,length_max,temp_pref_min,temp_pref_max,temp_range,fecundity_mean,fecundity_min,fecundity_max,trophic_lvl_estimate,trophic_lvl,wb_ph_min,wb_ph_max,wb_salinity_min,wb_salinity_max,wb_do_min,wb_do_max,wb_bod_min,wb_bod_max,wb_turbidity_min,wb_turbidity_max,wb_temp_min,wb_temp_max
F0021,Engraulis encrasicolus,European anchovy,Bay of Biscay ,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,Reported,selective plankton feeding,3.617647,19.10667,16.91667,,,,94527.13,22383.47,142134.3,,3.12,,,18.53,18.53,7.94,7.94,,,,,14.0,18.0
F0021,Engraulis encrasicolus,European anchovy,South-eastern Black Sea ,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,Reported,selective plankton feeding,3.617647,19.10667,16.91667,,,,94527.13,22383.47,142134.3,,3.12,,,18.53,18.53,7.94,7.94,,,,,25.47,25.47
F0021,Engraulis encrasicolus,European anchovy,Venice Lagoon (Italy),Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,Reported,selective plankton feeding,3.617647,19.10667,16.91667,,,,94527.13,22383.47,142134.3,,3.12,,,20.0,35.0,,,,,,,,
F0021,Engraulis encrasicolus,European anchovy,Gulf of Trieste / Northern Adriatic (coastal monitoring),Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,Reported,selective plankton feeding,3.617647,19.10667,16.91667,,,,94527.13,22383.47,142134.3,,3.12,,,35.0,38.0,,,,,,,24.0,24.0
F0021,Engraulis encrasicolus,European anchovy,Ebro continental shelf ,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,Reported,selective plankton feeding,3.617647,19.10667,16.91667,,,,94527.13,22383.47,142134.3,,3.12,,,37.8,37.8,,,,,,,8.35,25.5
F0021,Engraulis encrasicolus,European anchovy,Gulf of Cadiz / Gulf of Lions,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,Reported,selective plankton feeding,3.617647,19.10667,16.91667,,,,94527.13,22383.47,142134.3,,3.12,,,35.0,37.8,,,,,,,15.0,17.0
F0021,Engraulis encrasicolus,European anchovy,Guadiana estuary ,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,Reported,selective plankton feeding,3.617647,19.10667,16.91667,,,,94527.13,22383.47,142134.3,,3.12,,,35.0,35.0,,,,,,,15.0,17.0
F0022,Pterophyllum scalare,Freshwater angelfish,Rio Negro ,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Pterophyllum,Failed,,,22,10.5,24,30,6,,,,,3.6,2.9,5.5,0.0,0.0,,,,,5.0,5.0,26.0,31.0
F0022,Pterophyllum scalare,Freshwater angelfish,Solimões River,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Pterophyllum,Failed,,,22,10.5,24,30,6,,,,,3.6,7.0,7.0,0.0,0.0,,,,,80.0,80.0,24.0,30.0
F0022,Pterophyllum scalare,Freshwater angelfish,Amazon River ,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Pterophyllum,Failed,,,22,10.5,24,30,6,,,,,3.6,6.6,6.6,0.0,0.0,2.45,7.02,,,,,24.0,29.0
F0022,Pterophyllum scalare,Freshwater angelfish,Ucayali River ,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Pterophyllum,Failed,,,22,10.5,24,30,6,,,,,3.6,6.0,6.0,0.0,0.0,,,,,,,26.0,30.0
F0022,Pterophyllum scalare,Freshwater angelfish,Oyapock River ,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Pterophyllum,Failed,,,22,10.5,24,30,6,,,,,3.6,,,0.0,0.0,,,,,,,,
F0022,Pterophyllum scalare,Freshwater angelfish,Essequibo River ,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Pterophyllum,Failed,,,22,10.5,24,30,6,,,,,3.6,,,0.0,0.0,,,,,,,,
F0022,Pterophyllum scalare,Freshwater angelfish,Lake Worth Drainage Canal,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Pterophyllum,Failed,,,22,10.5,24,30,6,,,,,3.6,,,,,,,,,,,,
F0023,Glossolepis incisa,Red rainbowfish,Lake Sentani ,Animalia,Chordata,Actinopterygii,Atheriniformes,Melanotaeniidae,Glossolepis,Reported,,,22.58,11.9,,,,2016,910.0,3122.0,,2.8,7.06,7.25,0.0,0.0,4.8,4.99,3.11,8.23,1.0,2.0,30.22,31.06
F0023,Glossolepis incisa,Red rainbowfish,Lake Sentani ,Animalia,Chordata,Actinopterygii,Atheriniformes,Melanotaeniidae,Glossolepis,Reported,,,22.58,11.9,,,,2016,910.0,3122.0,,2.8,6.2,8.2,0.0,0.0,2.75,7.57,,,,,29.0,33.0
F0023,Glossolepis incisa,Red rainbowfish,Haway / Hawaii River ,Animalia,Chordata,Actinopterygii,Atheriniformes,Melanotaeniidae,Glossolepis,Reported,,,22.58,11.9,,,,2016,910.0,3122.0,,2.8,6.0,7.0,0.0,0.0,,,,,,,,
F0023,Glossolepis incisa,Red rainbowfish,Yamolo (Yabawi) River ,Animalia,Chordata,Actinopterygii,Atheriniformes,Melanotaeniidae,Glossolepis,Reported,,,22.58,11.9,,,,2016,910.0,3122.0,,2.8,,,0.0,0.0,,,,,,,,
F0023,Glossolepis incisa,Red rainbowfish,Hobay River (inlet),Animalia,Chordata,Actinopterygii,Atheriniformes,Melanotaeniidae,Glossolepis,Reported,,,22.58,11.9,,,,2016,910.0,3122.0,,2.8,,,0.0,0.0,,,,,,,,
F0023,Glossolepis incisa,Red rainbowfish,Jaifuri / Djaifuri estuary (east),Animalia,Chordata,Actinopterygii,Atheriniformes,Melanotaeniidae,Glossolepis,Reported,,,22.58,11.9,,,,2016,910.0,3122.0,,2.8,,,0.0,0.0,,,,,,,,
F0024,Cabdio morar,Morari,Mashkil River,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Cabdio,Established,,,22.89,14.4,22,,,,,,,3.2,,,,,,,,,,,,
F0024,Cabdio morar,Morari,Sarbaz River,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Cabdio,Established,,,22.89,14.4,,,,,,,,3.2,,,,,,,,,,,,
F0024,Cabdio morar,Morari,Jegin River,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Cabdio,Established,,,22.89,14.4,,,,,,,,3.2,,,,,,,,,,,,
F0024,Cabdio morar,Morari,"River Ganga (Farakka, Berhampore, Balagarh, Tribeni)",Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Cabdio,Established,,,22.89,14.4,,,,,,,,3.2,,,0.0,0.0,,,,,,,,
F0024,Cabdio morar,Morari,Brahmaputra/Jamuna,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Cabdio,Established,,,22.89,14.4,,,,,,,,3.2,,,,,,,,,,,,
F0024,Cabdio morar,Morari,Barak / Monu / Gomati Rivers,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Cabdio,Established,,,22.89,14.4,,,,,,,,3.2,,,,,,,,,,,,
F0024,Cabdio morar,Morari,Kabul River,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Cabdio,Established,,,22.89,14.4,,,,,,,,3.2,,,,,,,,,,,,
F0024,Cabdio morar,Morari,Indus system (Ghazi Swabi near Tarbela Dam),Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Cabdio,Established,,,22.89,14.4,,,,,,,,3.2,7.5,7.5,0.5,0.5,6.2,6.2,2.1,2.1,15.0,15.0,24.0,24.0
F0024,Cabdio morar,Morari,Karun River basin,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Cabdio,Established,,,22.89,14.4,,,,,,,,3.2,6.5,8.5,0.3,1.2,4.5,8.0,1.8,4.2,10.0,30.0,20.0,28.0
F0025,Clupeonella cultriventris,Black and Caspian Sea sprat,Kuybyshev (Kuibyshev / Samara) Reservoir,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupeonella,Invasive,selective plankton feeding,5.666667,25.1,12,,,,,,,,3.03,7.4,8.3,0.0,0.5,6.0,11.0,1.0,4.0,2.0,50.0,1.0,25.0
F0025,Clupeonella cultriventris,Black and Caspian Sea sprat,Rybinsk Reservoir (Volga),Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupeonella,Invasive,selective plankton feeding,5.666667,25.1,12,,,,,,,,3.03,7.2,8.2,0.0,0.5,5.0,10.0,1.0,5.0,3.0,60.0,0.0,25.0
F0025,Clupeonella cultriventris,Black and Caspian Sea sprat,Kakhovka Reservoir ,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupeonella,Invasive,selective plankton feeding,5.666667,25.1,12,,,,,,,,3.03,7.0,8.2,0.5,4.0,2.0,8.0,2.0,8.0,10.0,150.0,0.0,27.0
F0026,Devario devario,Sind danio,Ganga (Varanasi ghats),Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Devario,Reported,variable,,27.055,9.033333,15,26,11,,,,,2.98,7.0,7.5,0.0,0.5,5.8,7.3,16.0,22.4,400.0,1200.0,15.0,26.0
F0026,Devario devario,Sind danio,"Teesta (barrage region, Lalmonirhat)",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Devario,Reported,variable,,27.055,9.033333,,,,,,,,2.98,7.1,7.7,0.0,0.5,6.5,8.1,,,,,21.67,32.03
F0026,Devario devario,Sind danio,Old Brahmaputra (Mymensingh / lower reaches),Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Devario,Reported,variable,,27.055,9.033333,,,,,,,,2.98,7.1,7.8,0.0,0.5,0.66,6.5,21.0,138.0,45.0,250.0,15.0,26.0
F0026,Devario devario,Sind danio,River Swat (Charsadda / Khiali),Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Devario,Reported,variable,,27.055,9.033333,,,,,,,,2.98,6.9,7.8,0.0,0.5,5.8,6.0,,,,,15.0,30.0
F0027,Pethia conchonius,Rosy barb,"Dal Lake (Srinagar, Kashmir)",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pethia,Established,variable,,30,11,18,22,4,,,,,2.92,7.3,8.8,0.0,0.0,5.2,8.6,31.0,31.0,5.0,21.0,4.0,24.0
F0027,Pethia conchonius,Rosy barb,Ganges River,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pethia,Established,variable,,30,11,,,,,,,,2.92,7.53,8.69,0.0,0.0,2.0,15.4,2.1,5.9,3.7,523.0,15.0,31.0
F0027,Pethia conchonius,Rosy barb,Old Brahmaputra River (Jamálpur / Chittagong region studies),Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pethia,Established,variable,,30,11,,,,,,,,2.92,7.1,7.8,0.0,0.0,0.66,2.9,21.0,138.0,,,23.0,24.0
F0027,Pethia conchonius,Rosy barb,"Indus River (sampling sites, Pakistan)",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pethia,Established,variable,,30,11,,,,,,,,2.92,7.4,7.5,0.0,0.0,4.5,7.0,0.5,0.5,1.2,19.7,12.0,31.0
F0027,Pethia conchonius,Rosy barb,Mahanadi River (Cuttack / Odisha monitoring sites),Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pethia,Established,variable,,30,11,,,,,,,,2.92,8.0,8.0,0.0,0.0,3.9,5.8,1.0,1.0,28.0,30.0,23.0,28.0
F0028,Alburnus escherichii,Caucasian bleak,Sakarya River basin,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Alburnus,Invasive,,,30.93,14.4,,,,,,,2.8,,7.83,8.43,,,8.97,8.97,4.92,4.92,,,15.64,15.64
F0028,Alburnus escherichii,Caucasian bleak,"Lake Eber, Akarcay basin",Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Alburnus,Invasive,,,30.93,14.4,,,,,,,2.8,,8.63,9.25,,,9.62,14.11,,,,,,
F0028,Alburnus escherichii,Caucasian bleak,Lake Beysehir,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Alburnus,Invasive,,,30.93,14.4,,,,,,,2.8,,7.8,8.2,,,8.0,11.8,,,7.89,7.89,3.0,25.5
F0028,Alburnus escherichii,Caucasian bleak,Selevir Reservoir ,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Alburnus,Invasive,,,30.93,14.4,,,,,,,2.8,,8.21,8.21,,,8.25,8.25,,,,,13.01,13.01
F0028,Alburnus escherichii,Caucasian bleak,Lake Aksehir,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Alburnus,Invasive,,,30.93,14.4,,,,,,,2.8,,7.06,7.1,,,,,,,,,,
F0028,Alburnus escherichii,Caucasian bleak,Manavgat River (Mediterranean basin),Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Alburnus,Invasive,,,30.93,14.4,,,,,,,2.8,,,,,,,,,,,,,
F0029,Australoheros facetus,Chameleon cichlid,Laguna Santa Elena (Chile),Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Australoheros,Invasive,predator,,31.9,18.6,25,30,5,650,300.0,1000.0,,3.33,6.9,6.9,220.0,220.0,8.78,8.78,,,7.94,7.94,6.0,14.0
F0029,Australoheros facetus,Chameleon cichlid,Napostá Grande stream (Argentina),Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Australoheros,Invasive,predator,,,,,,,,,,,3.33,6.0,8.5,,,,,,,,,6.0,9.0
F0029,Australoheros facetus,Chameleon cichlid,"Napostá Grande (capture site, metabolic study)",Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Australoheros,Invasive,predator,,,,,,,,,,,3.33,6.5,8.5,,,,,,,,,,
F0029,Australoheros facetus,Chameleon cichlid,Alqueva Reservoir (Portugal),Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Australoheros,Invasive,predator,,,,,,,,,,,3.33,7.5,8.5,,,6.0,9.0,,,,,,
F0029,Australoheros facetus,Chameleon cichlid,Odelouca River (Portugal),Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Australoheros,Invasive,predator,,,,,,,,,,,3.33,7.0,8.2,,,5.0,9.0,,,,,,
F0029,Australoheros facetus,Chameleon cichlid,Lower Paraná / Río de la Plata basin (Argentina),Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Australoheros,Invasive,predator,,,,,,,,,,,3.33,6.5,8.0,,,5.0,9.0,,,,,10.0,30.0
F0030,Monodactylus argenteus,Silver moony,"Mekong Delta, freshwater tidal zone (Vietnam)",Animalia,Chordata,Actinopterygii,Perciformes,Monodactylidae,Monodactylus,Reported,variable,,33,22.5,24,28,4,,,,,2.95,6.5,8.5,0.0,30.0,4.0,7.5,1.0,4.0,,,24.0,30.0
F0030,Monodactylus argenteus,Silver moony,"Mekong Delta, Vietnam",Animalia,Chordata,Actinopterygii,Perciformes,Monodactylidae,Monodactylus,Reported,variable,,,,,,,,,,,2.95,7.0,8.2,5.0,30.0,3.5,6.5,1.2,3.5,,,25.0,31.0
F0030,Monodactylus argenteus,Silver moony,"Moreton Bay & tidal creeks (Queensland, Australia)",Animalia,Chordata,Actinopterygii,Perciformes,Monodactylidae,Monodactylus,Reported,variable,,,,,,,,,,,2.95,7.5,8.5,32.0,35.0,6.0,9.0,0.5,2.5,1.0,20.0,18.0,28.0
F0030,Monodactylus argenteus,Silver moony,Moreton Bay,Animalia,Chordata,Actinopterygii,Perciformes,Monodactylidae,Monodactylus,Reported,variable,,,,,,,,,,,2.95,7.2,8.4,0.5,34.0,4.5,8.0,0.8,3.0,2.0,50.0,19.0,28.0
F0030,Monodactylus argenteus,Silver moony,Jubail Northern Arabian Gulf,Animalia,Chordata,Actinopterygii,Perciformes,Monodactylidae,Monodactylus,Reported,variable,,,,,,,,,,,2.95,7.8,8.4,38.0,45.0,2.0,6.5,,,,,14.0,36.0
F0030,Monodactylus argenteus,Silver moony,Red Sea / Gulf of Aqaba coastal estuaries (records across Red Sea region),Animalia,Chordata,Actinopterygii,Perciformes,Monodactylidae,Monodactylus,Reported,variable,,,,,,,,,,,2.95,7.8,8.4,36.0,42.0,5.0,7.5,,,,,22.0,31.0
F0030,Monodactylus argenteus,Silver moony,Coastal bays Indian Ocean / East Africa,Animalia,Chordata,Actinopterygii,Perciformes,Monodactylidae,Monodactylus,Reported,variable,,,,,,,,,,,2.95,7.8,8.4,33.0,36.0,4.5,7.0,,,,,22.0,29.0
F0031,Misgurnus anguillicaudatus,Pond loach,"Rice paddies, Sado Island ",Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Misgurnus,Invasive,,4.25,35.775,18.44714,5,25,20,,2000.0,,,3.24,6.0,8.0,0.0,0.0,1.0,8.0,,,,,5.0,25.0
F0031,Misgurnus anguillicaudatus,Pond loach,Kaminokawa paddy plots,Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Misgurnus,Invasive,,4.25,35.775,18.44714,5,25,20,,2000.0,,,3.24,6.5,7.8,0.0,0.0,2.0,9.0,,,,,8.0,24.0
F0031,Misgurnus anguillicaudatus,Pond loach,Bauko reservoirs ,Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Misgurnus,Invasive,,4.25,35.775,18.44714,5,25,20,,2000.0,,,3.24,6.5,8.0,0.0,1.0,2.0,8.0,,,,,2.0,30.0
F0031,Misgurnus anguillicaudatus,Pond loach,McNutt Creek,Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Misgurnus,Invasive,,4.25,35.775,18.44714,5,25,20,,2000.0,,,3.24,6.5,7.8,0.0,0.0,6.0,9.0,,,,,8.0,22.0
F0031,Misgurnus anguillicaudatus,Pond loach,Murray River system (riverine sites where established populations reported),Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Misgurnus,Invasive,,4.25,35.775,18.44714,5,25,20,,2000.0,,,3.24,6.0,8.5,0.0,2.0,1.0,9.0,,,,,2.0,28.0
F0032,Nandus nandus,Gangetic leaffish,River Ganga ,Animalia,Chordata,Actinopterygii,Anabantiformes,Nandidae,Nandus,Reported,predator,,36,13.25,22,26,4,,,,,3.89,7.2,9.51,0.01,31.79,6.0,9.04,0.0,3.83,3.7,523.0,3.21,36.6
F0032,Nandus nandus,Gangetic leaffish,River Brahmaputra ,Animalia,Chordata,Actinopterygii,Anabantiformes,Nandidae,Nandus,Reported,,,36,13.25,22,26,4,,,,,3.89,7.0,8.5,0.0,0.0,9.0,9.0,4.0,4.0,,,15.0,28.0
F0032,Nandus nandus,Gangetic leaffish,Padma River (Bangladesh),Animalia,Chordata,Actinopterygii,Anabantiformes,Nandidae,Nandus,Reported,,,36,13.25,22,26,4,,,,,3.89,6.5,8.0,0.0,0.0,4.35,10.47,1.26,3.12,,,18.36,18.36
F0032,Nandus nandus,Gangetic leaffish,"Kaptai Lake (Rangamati, Bangladesh)",Animalia,Chordata,Actinopterygii,Anabantiformes,Nandidae,Nandus,Reported,,,36,13.25,22,26,4,,,,,3.89,6.82,7.96,0.0,0.0,6.1,7.65,,,,,20.9,31.8
F0032,Nandus nandus,Gangetic leaffish,Chilika Lake (sectors aggregated),Animalia,Chordata,Actinopterygii,Anabantiformes,Nandidae,Nandus,Reported,,,36,13.25,22,26,4,,,,,3.89,7.0,8.5,0.0,36.0,1.6,10.17,0.22,6.015,,,24.0,30.0
F0033,Acanthorhodeus chankaensis,Khanka spiny bitterling,Lake Khanka (Xingkai),Animalia,Chordata,Actinopterygii,Cypriniformes,Acheilognathidae,Acheilognathus,Invasive,,,44.8,11.45,18,22,4,,,,,2,6.5,8.0,0.0,0.5,4.6,7.0,0.16,111.9,,,0.0,20.0
F0033,Acanthorhodeus chankaensis,Khanka spiny bitterling,Songhua River,Animalia,Chordata,Actinopterygii,Cypriniformes,Acheilognathidae,Acheilognathus,Invasive,,,44.8,11.45,18,22,4,,,,,2,4.95,9.3,0.0,0.0,0.0,14.0,9.59,9.59,,,-1.0,26.0
F0033,Acanthorhodeus chankaensis,Khanka spiny bitterling,Lake Dianchi (Waihai),Animalia,Chordata,Actinopterygii,Cypriniformes,Acheilognathidae,Acheilognathus,Invasive,,,44.8,11.45,18,22,4,,,,,2,7.0,9.5,0.1,0.5,4.0,4.0,3.91,3.91,,,8.0,25.0
F0033,Acanthorhodeus chankaensis,Khanka spiny bitterling,Lake Dianchi (Caohai),Animalia,Chordata,Actinopterygii,Cypriniformes,Acheilognathidae,Acheilognathus,Invasive,,,44.8,11.45,18,22,4,,,,,2,7.0,9.5,0.1,0.5,4.0,4.0,10.98,10.98,,,8.0,25.0
F0033,Acanthorhodeus chankaensis,Khanka spiny bitterling,Pearl River Estuary (Nansha),Animalia,Chordata,Actinopterygii,Cypriniformes,Acheilognathidae,Acheilognathus,Invasive,,,44.8,11.45,18,22,4,,,,,2,6.2,8.0,0.0,30.0,3.1,7.9,2.0,13.5,,,9.0,29.0
F0034,Puntius vittatus,Greenstripe barb,Maben Wathurawa Swamp Forest ,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Puntius,Reported,variable,,50,,20,24,4,,300.0,,,2,6.5,6.5,0.02,0.02,5.65,5.65,,,,,26.51,26.51
F0034,Puntius vittatus,Greenstripe barb,Kadalundi River basin ,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Puntius,Reported,,,50,,20,24,4,,300.0,,,2,6.3,8.0,,,,,,,,,,
F0034,Puntius vittatus,Greenstripe barb,Kadalundi Puzha ,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Puntius,Reported,,,50,,20,24,4,,300.0,,,2,6.0,6.5,,,,,,,,,20.0,24.0
F0035,Dawkinsia filamentosa,Blackspot barb,"Chalakudy River, Athirappilly",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dawkinsia,Established,variable,,50,15,20,24,4,,,,,2.51,7.2,7.2,,,0.73,0.73,,,0.73,0.73,32.7,32.7
F0035,Dawkinsia filamentosa,Blackspot barb,"Chalakudy River, Puliyarkutti",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dawkinsia,Established,variable,,50,15,20,24,4,,,,,2.51,7.79,7.79,,,5.4,5.4,,,34.8,34.8,23.5,23.5
F0035,Dawkinsia filamentosa,Blackspot barb,"Periyar River, Anjurily",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dawkinsia,Established,variable,,50,15,20,24,4,,,,,2.51,7.2,7.2,,,4.86,4.86,,,47.5,47.5,19.2,19.2
F0035,Dawkinsia filamentosa,Blackspot barb,"Periyar River, Valukuparai",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dawkinsia,Established,variable,,50,15,20,24,4,,,,,2.51,7.7,7.7,,,0.7,0.7,,,15.1,15.1,24.8,24.8
F0035,Dawkinsia filamentosa,Blackspot barb,"Cauvery River, Sinnaru",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dawkinsia,Established,variable,,50,15,20,24,4,,,,,2.51,9.2,9.2,,,3.11,3.11,,,2.65,2.65,30.2,30.2
F0035,Dawkinsia filamentosa,Blackspot barb,Thamirabarani River ,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dawkinsia,Established,variable,,50,15,20,24,4,,,,,2.51,6.9,8.2,,,,,,,0.4,75.6,,
F0035,Dawkinsia filamentosa,Blackspot barb,Pamba River ,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dawkinsia,Established,variable,,50,15,20,24,4,,,,,2.51,6.5,8.0,,,2.0,6.5,0.5,4.0,2.0,30.0,24.0,30.0
F0035,Dawkinsia filamentosa,Blackspot barb,Bharathapuzha River ,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dawkinsia,Established,variable,,50,15,20,24,4,,,,,2.51,,,,,,,,,,,,
F0036,Paramisgurnus dabryanus,Large-scale Loach,Yangtze River ,Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Paramisgurnus,Established,,,58,21.5,10,25,15,,,,3.3,,6.5,9.8,0.0,0.0,3.5,10.5,0.7,4.0,2.0,120.0,4.0,30.0
F0036,Paramisgurnus dabryanus,Large-scale Loach,Poyang Lake ,Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Paramisgurnus,Established,,,58,21.5,10,25,15,,,,3.3,,6.5,8.5,0.0,0.25,4.2,11.2,0.7,3.0,3.0,60.0,3.1,28.0
F0036,Paramisgurnus dabryanus,Large-scale Loach,San Joaquin River ,Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Paramisgurnus,Established,,,58,21.5,10,25,15,,,,3.3,,7.0,8.5,0.0,1.5,4.0,10.0,,,1.0,400.0,5.0,28.0
F0036,Paramisgurnus dabryanus,Large-scale Loach,"Watarase system, Honshu",Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Paramisgurnus,Established,,,58,21.5,10,25,15,,,,3.3,,6.5,8.5,0.0,0.0,2.0,8.0,,,,,15.0,30.0
F0036,Paramisgurnus dabryanus,Large-scale Loach,"Lanterne stream, Chevigney-sur-l'Ognon, Doubs",Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Paramisgurnus,Established,,,58,21.5,10,25,15,,,,3.3,,7.0,8.5,0.0,0.0,,,,,,,,
F0036,Paramisgurnus dabryanus,Large-scale Loach,Powder River basin ,Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Paramisgurnus,Established,,,58,21.5,10,25,15,,,,3.3,,6.5,9.0,0.0,0.0,4.0,12.0,1.0,6.0,1.0,200.0,0.0,25.0
F0037,Geophagus surinamensis,Redstriped eartheater,Suriname/Guyana River,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Geophagus,Established,,,65,12,22,25,3,,,250.0,2.3,,7.0,7.5,0.0,0.0,,,,,,,22.25,22.25
F0038,Macrognathus circumcinctus,Half-banded Spiny Eel,Mekong basin river,Animalia,Chordata,Actinopterygii,Synbranchiformes,Mastacembelidae,Macrognathus,Reported,predator,,67,26.8,24,27,3,,,,,4.01,7.0,7.0,,,,,,,,,24.0,27.0
F0039,Psalidodon fasciatus,Banded astyanax,"Caño Cali (Panama, tributary of Río San Francisco basin)",Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Psalidodon,Invasive,,3.5,69.7,15.325,20,25,5,,,,,3.26,5.5,7.0,,,,,,,,,24.0,27.0
F0040,Puntius sophore,Pool barb,"Chilika Lagoon (Odisha, India)",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Puntius,Established,,,70,11.665,22,,,11774.75,2864.5,20685.0,2.6,,6.41,8.55,0.13,36.02,1.6,11.9,,,,,,
F0040,Puntius sophore,Pool barb,"Rupnarayan River (Purba Medinipur, West Bengal)",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Puntius,Established,,,70,11.665,22,,,11774.75,2864.5,20685.0,2.6,,7.4,7.63,,,3.6,5.8,3.2,4.3,,,28.4,36.1
F0040,Puntius sophore,Pool barb,"Kshipra River (Ujjain, Madhya Pradesh)",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Puntius,Established,,,70,11.665,22,,,11774.75,2864.5,20685.0,2.6,,7.15,7.7,,,4.2,4.6,60.3,75.0,,,,
F0040,Puntius sophore,Pool barb,Bhimtal Lake (Nainital district),Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Puntius,Established,,,70,11.665,22,,,11774.75,2864.5,20685.0,2.6,,6.52,7.92,,,9.9,12.3,,,2.5,3.3,12.8,22.5
