fish_id,species,common_name,kingdom,phylum,class,order,family,genus,status,feeding_type,temp_max,weight_max,length_max,temp_pref_min,temp_pref_max,temp_range_min,temp_range_max,trophic_lvl_estimate_min,trophic_lvl_estimate_max,trophic_lvl,fecundity_mean,fecundity_min,fecundity_max,waterbody_name,wb_ph_min,wb_ph_max,wb_salinity_min,wb_salinity_max,wb_do_min,wb_do_max,wb_bod_min,wb_bod_max,wb_turbidity_min,wb_turbidity_max,wb_temp_min,wb_temp_max
F0162,Mugil cephalus,Flathead grey mullet,Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Mugil,invasive,other,12.66667,5650,70.53333,8,24,16.0,16.0,,,2.48,2980428,1861153.0,4099702.0,Lake Balinsasayao,7.3,7.7,0.2,0.8,5.6,6.9,0.7,1.8,3.0,9.0,23.0,25.0
F0162,Mugil cephalus,Flathead grey mullet,Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Mugil,invasive,other,12.66667,5650,70.53333,8,24,16.0,16.0,,,2.48,2980428,1861153.0,4099702.0,Lake Balanan,7.2,7.6,0.3,1.0,5.4,6.7,0.8,2.0,4.0,10.0,24.0,26.0
F0162,Mugil cephalus,Flathead grey mullet,Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Mugil,invasive,other,12.66667,5650,70.53333,8,24,16.0,16.0,,,2.48,2980428,1861153.0,4099702.0,Lake Sampaloc,7.0,7.4,0.2,1.0,5.0,6.3,1.0,2.5,3.0,8.0,25.0,27.0
F0162,Mugil cephalus,Flathead grey mullet,Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Mugil,invasive,other,12.66667,5650,70.53333,8,24,16.0,16.0,,,2.48,2980428,1861153.0,4099702.0,Lake Buhi,7.1,7.5,0.3,1.2,5.2,6.5,1.0,2.5,4.0,11.0,26.0,28.0
F0163,Alosa sapidissima,American shad,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Alosa,invasive,predator,,5658,68.85,,,9.639999999999999,9.639999999999999,,,3.609999895,224341,72273.75,424326.6,Hudson River Estuary,6.7,8.3,0.0,0.5,5.0,5.0,14.427600000000002,23.9508,15.11,49.2,15.5,26.1
F0163,Alosa sapidissima,American shad,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Alosa,invasive,predator,,5658,68.85,,,9.639999999999999,9.639999999999999,,,3.609999895,224341,72273.75,424326.6,Merrimack River (MA),6.7,8.3,0.0,0.5,5.0,5.0,18.8298,32.7378,35.676,161.356,15.5,26.1
F0163,Alosa sapidissima,American shad,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Alosa,invasive,predator,,5658,68.85,,,9.639999999999999,9.639999999999999,,,3.609999895,224341,72273.75,424326.6,Cape Fear River (NC),6.5,8.0,0.0,0.5,5.0,5.0,18.196800000000003,33.4128,10.459999999999999,62.06,15.5,26.1
F0163,Alosa sapidissima,American shad,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Alosa,invasive,predator,,5658,68.85,,,9.639999999999999,9.639999999999999,,,3.609999895,224341,72273.75,424326.6,Altamaha River (GA),6.5,8.0,0.0,0.5,5.0,5.0,17.2408,21.769199999999998,22.176000000000002,65.22,15.5,26.1
F0163,Alosa sapidissima,American shad,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Alosa,invasive,predator,,5658,68.85,,,9.639999999999999,9.639999999999999,,,3.609999895,224341,72273.75,424326.6,Sacramento River (CA),6.5,8.0,0.0,0.5,5.0,5.0,17.913999999999998,86.1164,23.630000000000003,69.992,15.5,26.1
F0163,Alosa sapidissima,American shad,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Alosa,invasive,predator,,5658,68.85,,,9.639999999999999,9.639999999999999,,,3.609999895,224341,72273.75,424326.6,San Joaquin River (CA),6.5,8.0,0.0,0.5,5.0,5.0,21.1,112.6,14.95,36.0,15.5,26.1
F0163,Alosa sapidissima,American shad,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Alosa,invasive,predator,,5658,68.85,,,9.639999999999999,9.639999999999999,,,3.609999895,224341,72273.75,424326.6,Stockton Deep Water Ship Channel (CA),6.5,8.0,0.0,0.5,5.0,5.0,19.119,82.7,3.437,46.43,15.5,26.1
F0163,Alosa sapidissima,American shad,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Alosa,invasive,predator,,5658,68.85,,,9.639999999999999,9.639999999999999,,,3.609999895,224341,72273.75,424326.6,Suisun Marsh (CA),6.5,8.0,0.0,0.5,5.0,5.0,19.119,82.7,3.437,46.43,15.5,26.1
F0163,Alosa sapidissima,American shad,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Alosa,invasive,predator,,5658,68.85,,,9.639999999999999,9.639999999999999,,,3.609999895,224341,72273.75,424326.6,Lower South Bay (CA),6.5,8.0,0.0,0.5,5.0,5.0,3.62,4.163,40.38,2436.84,15.5,26.1
F0164,Cichla ocellaris,Peacock cichlid,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Cichla,invasive,predator,,5710,39,24,27,3.0,3.0,,,4.5,12000,9000.0,15000.0,"Lake Gatun, Panama",5.5,6.5,0.2,0.2,6.38,6.4799999999999995,37.726,73.4,4.74,5.0409999999999995,28.0,30.0
F0164,Cichla ocellaris,Peacock cichlid,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Cichla,invasive,predator,,5710,39,24,27,3.0,3.0,,,4.5,12000,9000.0,15000.0,"Gatun Lake, Panama",5.5,6.5,0.2,0.2,4.1,6.9,113.16,381.52,12.190000000000001,32.851,28.0,30.0
F0164,Cichla ocellaris,Peacock cichlid,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Cichla,invasive,predator,,5710,39,24,27,3.0,3.0,,,4.5,12000,9000.0,15000.0,"Branco River, Brazil",5.5,6.5,6.046,19.11,4.255000000000001,6.95,42.42,191.4,25.82,25.0,28.0,30.0
F0164,Cichla ocellaris,Peacock cichlid,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Cichla,invasive,predator,,5710,39,24,27,3.0,3.0,,,4.5,12000,9000.0,15000.0,"Marowijne River, Suriname",5.5,6.5,6.132999999999998,7.92,6.38,6.5,42.42,194.025,15.338,55.52,28.0,30.0
F0164,Cichla ocellaris,Peacock cichlid,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Cichla,invasive,predator,,5710,39,24,27,3.0,3.0,,,4.5,12000,9000.0,15000.0,"Essequibo River, Guyana",5.5,6.5,5.494,13.73,4.1,7.4,208.92,173.4,20.326,44.79,28.0,30.0
F0164,Cichla ocellaris,Peacock cichlid,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Cichla,invasive,predator,,5710,39,24,27,3.0,3.0,,,4.5,12000,9000.0,15000.0,"Lake Atitlán, Guatemala",8.8,8.8,4.725,13.25,7.2,7.2,178.26,230.01999999999998,12.48,37.0,22.6,22.6
F0164,Cichla ocellaris,Peacock cichlid,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Cichla,invasive,predator,,5710,39,24,27,3.0,3.0,,,4.5,12000,9000.0,15000.0,"Florida Canals, USA",6.0,8.5,4.460000000000001,18.99,4.0,4.0,42.42,191.4,29.0,29.0,15.0,40.0
F0165,Percalates colonorum,Estuary perch,Animalia,Chordata,Actinopterygii,Centrarchiformes,Percalatidae,Percalates,reported,other,,5853.333,70,,,9.639999999999999,9.639999999999999,3.5,3.5,,,4133.805,31765.933,"Tayabas River, Quezon",6.8,6.8,0.1,0.1,5.2,5.2,2.3,2.3,12.0,12.0,28.0,28.0
F0165,Percalates colonorum,Estuary perch,Animalia,Chordata,Actinopterygii,Centrarchiformes,Percalatidae,Percalates,reported,other,,5853.333,70,,,9.639999999999999,9.639999999999999,3.5,3.5,,,4133.805,31765.933,"Lake Buluan, Maguindanao",7.2,7.2,0.2,0.2,6.1,6.1,1.8,1.8,15.0,15.0,27.0,27.0
F0165,Percalates colonorum,Estuary perch,Animalia,Chordata,Actinopterygii,Centrarchiformes,Percalatidae,Percalates,reported,other,,5853.333,70,,,9.639999999999999,9.639999999999999,3.5,3.5,,,4133.805,31765.933,"Lake Danao, Leyte",7.5,7.5,0.05,0.05,5.8,5.8,2.0,2.0,10.0,10.0,26.0,26.0
F0165,Percalates colonorum,Estuary perch,Animalia,Chordata,Actinopterygii,Centrarchiformes,Percalatidae,Percalates,reported,other,,5853.333,70,,,9.639999999999999,9.639999999999999,3.5,3.5,,,4133.805,31765.933,"Lake Mainit, Surigao del Norte",7.0,7.0,0.1,0.1,4.9,4.9,2.5,2.5,20.0,20.0,29.0,29.0
F0165,Percalates colonorum,Estuary perch,Animalia,Chordata,Actinopterygii,Centrarchiformes,Percalatidae,Percalates,reported,other,,5853.333,70,,,9.639999999999999,9.639999999999999,3.5,3.5,,,4133.805,31765.933,"Lake Lanao, Lanao del Sur",7.3,7.3,0.15,0.15,5.5,5.5,2.2,2.2,18.0,18.0,28.0,28.0
F0166,Megalobrama amblycephala,Wuchang bream,Animalia,Chordata,Actinopterygii,Cypriniformes,Xenocyprididae,Megalobrama,established,other,,5900,45.6,10,20,10.0,10.0,3.3,3.3,,,1031676.53,1587071.2,"Lake Chenghai, China",7.2,7.8,0.01,4.22,3.59,6.5,2.61,3.2989999999999995,17.608999999999998,19.9,26.56,29.3
F0166,Megalobrama amblycephala,Wuchang bream,Animalia,Chordata,Actinopterygii,Cypriniformes,Xenocyprididae,Megalobrama,established,other,,5900,45.6,10,20,10.0,10.0,3.3,3.3,,,1031676.53,1587071.2,"Lake Poyang, China",7.0,8.0,0.5,2.0,5.0,7.0,8.0928,17.642400000000002,11.41,70.24000000000001,22.0,28.0
F0166,Megalobrama amblycephala,Wuchang bream,Animalia,Chordata,Actinopterygii,Cypriniformes,Xenocyprididae,Megalobrama,established,other,,5900,45.6,10,20,10.0,10.0,3.3,3.3,,,1031676.53,1587071.2,"Yangtze River, China",7.0,8.5,0.0,0.5,6.0,8.0,2.5349999999999997,6.1,28.579999999999995,106.88400000000001,15.0,25.0
F0166,Megalobrama amblycephala,Wuchang bream,Animalia,Chordata,Actinopterygii,Cypriniformes,Xenocyprididae,Megalobrama,established,other,,5900,45.6,10,20,10.0,10.0,3.3,3.3,,,1031676.53,1587071.2,"Dongting Lake, China",7.0,8.0,0.1,0.5,5.5,7.5,9.677800000000001,21.677,7.4799999999999995,26.21,18.0,26.0
F0166,Megalobrama amblycephala,Wuchang bream,Animalia,Chordata,Actinopterygii,Cypriniformes,Xenocyprididae,Megalobrama,established,other,,5900,45.6,10,20,10.0,10.0,3.3,3.3,,,1031676.53,1587071.2,"Taihu Lake, China",7.2,7.8,0.0,0.5,6.0,8.0,2.8900000000000006,3.0989999999999998,17.8,17.85,20.0,28.0
F0166,Megalobrama amblycephala,Wuchang bream,Animalia,Chordata,Actinopterygii,Cypriniformes,Xenocyprididae,Megalobrama,established,other,,5900,45.6,10,20,10.0,10.0,3.3,3.3,,,1031676.53,1587071.2,"Chengdu Fish Ponds, China",7.5,8.0,0.0,0.1,5.0,6.0,0.9109999999999999,3.5120000000000005,2.83,73.9,22.0,30.0
F0167,Anguilla anguilla,European eel,Animalia,Chordata,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,invasive,predator,32.8,5925,114.3286,4,20,16.0,16.0,,,3.67,2500000,2000000.0,3000000.0,"Citarik River, Sukabumi, Indonesia",6.5,7.5,0.0,0.1,6.5,7.5,28.725,54.5,53.3,93.6,25.6,26.7
F0167,Anguilla anguilla,European eel,Animalia,Chordata,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,invasive,predator,32.8,5925,114.3286,4,20,16.0,16.0,,,3.67,2500000,2000000.0,3000000.0,"Cicatih River, Sukabumi, Indonesia",6.5,7.5,0.0,0.1,6.5,7.5,29.155,68.7,84.4,264.0,26.8,29.1
F0168,Coregonus muksun,Muksun,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,reported,other,22.75,6000,76,,,12.0,12.0,3.5,3.5,,,1076.25,13648.758000000002,Kara River,7.0,7.0,0.5,0.5,7.5,7.5,3.0,3.0,2.0,2.0,4.0,4.0
F0168,Coregonus muksun,Muksun,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,reported,other,22.75,6000,76,,,13.180000000000001,13.16,3.5,3.5,,,1076.25,13648.758000000002,Khatanga River,7.2,7.2,0.6,0.6,8.0,8.0,2.5,2.5,1.5,1.5,3.5,3.5
F0168,Coregonus muksun,Muksun,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,reported,other,22.75,6000,76,,,13.2,13.2,3.5,3.5,,,1076.25,13648.758000000002,Lake Taymyr,7.3,7.3,0.4,0.4,6.5,6.5,3.5,3.5,3.0,3.0,2.5,2.5
F0168,Coregonus muksun,Muksun,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,reported,other,22.75,6000,76,,,13.180000000000001,13.16,3.5,3.5,,,1076.25,13648.758000000002,Norilsk Lakes,7.1,7.1,0.3,0.3,7.0,7.0,3.0,3.0,2.5,2.5,3.0,3.0
F0168,Coregonus muksun,Muksun,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,reported,other,22.75,6000,76,,,12.0,12.0,3.5,3.5,,,1076.25,13648.758000000002,Kolyma River,7.0,7.0,0.5,0.5,7.2,7.2,2.8,2.8,2.2,2.2,4.2,4.2
F0168,Coregonus muksun,Muksun,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,reported,other,22.75,6000,76,,,12.0,12.0,3.5,3.5,,,1076.25,13648.758000000002,Ob-Irtysh Basin,7.4,7.4,0.4,0.4,6.8,6.8,3.2,3.2,2.8,2.8,3.8,3.8
F0169,Carpiodes carpio,River carpsucker,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Carpiodes,failed,other,,6010,,,,9.639999999999999,9.639999999999999,,,2,,43448.0167,195700.0,"Tigris River, Iraq",7.0,7.5,0.0,5.0,1.0,1.0,19.805,82.5,24.73,74.99,3.0,35.0
F0169,Carpiodes carpio,River carpsucker,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Carpiodes,failed,other,,6010,,,,9.639999999999999,9.639999999999999,,,2,,43448.0167,195700.0,India Pond,8.48,8.48,6.73,8.0,5.02,5.02,11.637799999999999,14.6678,20.8,65.47,30.27,30.27
F0169,Carpiodes carpio,River carpsucker,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Carpiodes,failed,other,,6010,,,,9.639999999999999,9.639999999999999,,,2,,43448.0167,195700.0,"Lake Laut Tawar, Indonesia",8.22,8.41,13.523999999999997,23.253000000000004,5.0,7.0,0.62,1.11,13.0,16.72,19.61,21.875000000000004
F0169,Carpiodes carpio,River carpsucker,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Carpiodes,failed,other,,6010,,,,9.639999999999999,9.639999999999999,,,2,,43448.0167,195700.0,Various Ponds in Bangladesh,6.5,8.5,0.97,8.145999999999999,2.6399999999999997,9.18,20.515800000000002,71.66,10.0,10.0,16.0,24.0
F0169,Carpiodes carpio,River carpsucker,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Carpiodes,failed,other,,6010,,,,9.639999999999999,9.639999999999999,,,2,,43448.0167,195700.0,"Okanagan Valley, Canada",8.5,8.5,6.336,8.7,11.6,11.6,17.733600000000003,64.76,12.15,159.14000000000001,18.84,19.27
F0170,Cichla orinocensis,Orinoco peacock bass,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichla,established,predator,,6096.667,,27,29,2.0,2.0,,,4.08,,63072.795,399410.76,Laguna de Bay,7.5,7.5,0.1,0.1,5.2,5.2,3.4,3.4,12.5,12.5,28.0,28.0
F0170,Cichla orinocensis,Orinoco peacock bass,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichla,established,predator,,6096.667,,27,29,2.0,2.0,,,4.08,,63072.795,399410.76,Laguna River,7.8,7.8,0.2,0.2,6.0,6.0,2.8,2.8,10.0,10.0,27.0,27.0
F0170,Cichla orinocensis,Orinoco peacock bass,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichla,established,predator,,6096.667,,27,29,2.0,2.0,,,4.08,,63072.795,399410.76,Laguna Creek,7.6,7.6,0.15,0.15,5.5,5.5,3.0,3.0,11.0,11.0,28.0,28.0
F0170,Cichla orinocensis,Orinoco peacock bass,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichla,established,predator,,6096.667,,27,29,2.0,2.0,,,4.08,,63072.795,399410.76,Laguna Stream,7.7,7.7,0.12,0.12,5.8,5.8,2.9,2.9,10.5,10.5,27.0,27.0
F0170,Cichla orinocensis,Orinoco peacock bass,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichla,established,predator,,6096.667,,27,29,2.0,2.0,,,4.08,,63072.795,399410.76,Laguna Pond,7.9,7.9,0.18,0.18,5.3,5.3,3.2,3.2,13.0,13.0,28.0,28.0
F0170,Cichla orinocensis,Orinoco peacock bass,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichla,established,predator,,6096.667,,27,29,2.0,2.0,,,4.08,,63072.795,399410.76,Laguna Reservoir,7.4,7.4,0.14,0.14,5.7,5.7,3.1,3.1,11.5,11.5,27.0,27.0
F0171,Oncorhynchus gorbuscha,Pink salmon,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,invasive,predator,2.5,6120,63.25,,21,12.0,12.0,,,3.39,897.75,741.4,1268.75,"Carp River, Lake Superior",7.5,7.5,0.1,0.1,8.5,8.5,2.0,2.0,2.0,2.0,10.0,10.0
F0171,Oncorhynchus gorbuscha,Pink salmon,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,invasive,predator,2.5,6120,63.25,,21,12.0,12.0,,,3.39,897.75,741.4,1268.75,"Pancake River, Lake Superior",7.5,7.5,0.1,0.1,8.5,8.5,2.0,2.0,2.0,2.0,10.0,10.0
F0171,Oncorhynchus gorbuscha,Pink salmon,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,invasive,predator,2.5,6120,63.25,,21,12.0,12.0,,,3.39,897.75,741.4,1268.75,"Umba River, White Sea",7.8,7.8,0.2,0.2,9.0,9.0,1.5,1.5,1.5,1.5,8.0,8.0
F0171,Oncorhynchus gorbuscha,Pink salmon,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,invasive,predator,2.5,6120,63.25,,21,12.0,12.0,,,3.39,897.75,741.4,1268.75,"Akerselva River, Norway",7.5,7.5,0.1,0.1,8.0,8.0,2.5,2.5,1.0,1.0,9.0,9.0
F0171,Oncorhynchus gorbuscha,Pink salmon,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,invasive,predator,2.5,6120,63.25,,21,12.0,12.0,,,3.39,897.75,741.4,1268.75,"Gander River, Newfoundland",7.6,7.6,0.1,0.1,8.2,8.2,2.3,2.3,1.8,1.8,9.5,9.5
F0172,Carpiodes cyprinus,Quillback,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Carpiodes,invasive,other,11,6180,,,,9.639999999999999,9.639999999999999,,,2.59,,12776.0,63779.0,Great Lakes-St. Lawrence River Basin,7.0,8.5,0.0,0.5,6.0,9.0,1.0,3.0,2.0,5.0,10.0,20.0
F0172,Carpiodes cyprinus,Quillback,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Carpiodes,invasive,other,11,6180,,,,9.639999999999999,9.639999999999999,,,2.59,,12776.0,63779.0,Mississippi River Basin,6.5,8.0,0.0,0.3,5.0,8.0,2.0,4.0,3.0,6.0,12.0,22.0
F0172,Carpiodes cyprinus,Quillback,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Carpiodes,invasive,other,11,6180,,,,9.639999999999999,9.639999999999999,,,2.59,,12776.0,63779.0,Hudson Bay Basin,7.2,8.0,0.0,0.2,6.5,8.5,1.5,3.5,1.5,4.0,8.0,18.0
F0172,Carpiodes cyprinus,Quillback,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Carpiodes,invasive,other,11,6180,,,,9.639999999999999,9.639999999999999,,,2.59,,12776.0,63779.0,"Apalachicola River, Florida",6.8,7.5,0.0,0.1,6.0,8.0,2.0,3.5,2.0,4.5,14.0,24.0
F0172,Carpiodes cyprinus,Quillback,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Carpiodes,invasive,other,11,6180,,,,9.639999999999999,9.639999999999999,,,2.59,,12776.0,63779.0,"Pearl River, Louisiana",7.0,8.0,0.0,0.2,5.5,8.0,2.5,4.0,3.0,5.0,13.0,23.0
F0172,Carpiodes cyprinus,Quillback,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Carpiodes,invasive,other,11,6180,,,,9.639999999999999,9.639999999999999,,,2.59,,12776.0,63779.0,"Altamaha River, Georgia",6.5,7.8,0.0,0.3,6.0,8.5,1.5,3.0,2.5,5.5,12.0,22.0
F0173,Lates mariae,Bigeye lates,Animalia,Chordata,Actinopterygii,Perciformes,Centropomidae,Lates,extirpated,predator,12.5,6200,86,,,9.639999999999999,9.639999999999999,,,4.19,,5370411.8,19129561.2,Laguna de Bay,7.0,7.0,0.5,1.0,4.5,6.0,2.0,3.5,10.0,15.0,28.0,30.0
F0173,Lates mariae,Bigeye lates,Animalia,Chordata,Actinopterygii,Perciformes,Centropomidae,Lates,extirpated,predator,12.5,6200,86,,,9.639999999999999,9.639999999999999,,,4.19,,5370411.8,19129561.2,"Maria River, Laguna",7.2,7.2,0.3,0.8,5.0,7.0,1.5,2.5,8.0,12.0,27.0,29.0
F0173,Lates mariae,Bigeye lates,Animalia,Chordata,Actinopterygii,Perciformes,Centropomidae,Lates,extirpated,predator,12.5,6200,86,,,9.639999999999999,9.639999999999999,,,4.19,,5370411.8,19129561.2,"Lake Buhi, Camarines Sur",7.5,7.5,0.2,0.6,4.0,5.5,2.0,3.0,12.0,18.0,26.0,28.0
F0173,Lates mariae,Bigeye lates,Animalia,Chordata,Actinopterygii,Perciformes,Centropomidae,Lates,extirpated,predator,12.5,6200,86,,,9.639999999999999,9.639999999999999,,,4.19,,5370411.8,19129561.2,"Lake Naujan, Mindoro",7.3,7.3,0.3,0.7,4.2,6.0,1.8,2.8,9.0,14.0,27.0,29.0
F0173,Lates mariae,Bigeye lates,Animalia,Chordata,Actinopterygii,Perciformes,Centropomidae,Lates,extirpated,predator,12.5,6200,86,,,9.639999999999999,9.639999999999999,,,4.19,,5370411.8,19129561.2,"Lake Lanao, Mindanao",7.0,7.0,0.4,0.9,5.0,6.5,2.0,3.5,11.0,16.0,26.0,28.0
F0173,Lates mariae,Bigeye lates,Animalia,Chordata,Actinopterygii,Perciformes,Centropomidae,Lates,extirpated,predator,12.5,6200,86,,,9.639999999999999,9.639999999999999,,,4.19,,5370411.8,19129561.2,"Lake Mainit, Mindanao",7.1,7.1,0.3,0.8,4.5,6.0,1.7,2.5,10.0,14.0,27.0,29.0
F0173,Lates mariae,Bigeye lates,Animalia,Chordata,Actinopterygii,Perciformes,Centropomidae,Lates,extirpated,predator,12.5,6200,86,,,9.639999999999999,9.639999999999999,,,4.19,,5370411.8,19129561.2,"Kalinawan River, Mindanao",7.2,7.2,0.2,0.6,5.2,7.0,1.5,2.3,8.0,13.0,26.0,28.0
F0173,Lates mariae,Bigeye lates,Animalia,Chordata,Actinopterygii,Perciformes,Centropomidae,Lates,extirpated,predator,12.5,6200,86,,,9.639999999999999,9.639999999999999,,,4.19,,5370411.8,19129561.2,"Lake Manguao, Palawan",7.4,7.4,0.1,0.5,4.0,5.0,2.0,3.0,10.0,15.0,27.0,29.0
F0173,Lates mariae,Bigeye lates,Animalia,Chordata,Actinopterygii,Perciformes,Centropomidae,Lates,extirpated,predator,12.5,6200,86,,,9.639999999999999,9.639999999999999,,,4.19,,5370411.8,19129561.2,"Lake Taal, Batangas",7.2,7.2,0.4,0.9,5.0,6.5,2.0,3.5,11.0,16.0,26.0,28.0
F0173,Lates mariae,Bigeye lates,Animalia,Chordata,Actinopterygii,Perciformes,Centropomidae,Lates,extirpated,predator,12.5,6200,86,,,9.639999999999999,9.639999999999999,,,4.19,,5370411.8,19129561.2,"Lake Buluan, Cotabato",7.3,7.3,0.3,0.7,4.5,6.0,1.8,2.8,9.0,14.0,27.0,29.0
F0173,Lates mariae,Bigeye lates,Animalia,Chordata,Actinopterygii,Perciformes,Centropomidae,Lates,extirpated,predator,12.5,6200,86,,,9.639999999999999,9.639999999999999,,,4.19,,5370411.8,19129561.2,"Rio Grande River, Cotabato",7.2,7.2,0.2,0.6,5.2,7.0,1.5,2.3,8.0,13.0,26.0,28.0
F0173,Lates mariae,Bigeye lates,Animalia,Chordata,Actinopterygii,Perciformes,Centropomidae,Lates,extirpated,predator,12.5,6200,86,,,9.639999999999999,9.639999999999999,,,4.19,,5370411.8,19129561.2,"Fort Pikit River, Cotabato",7.1,7.1,0.1,0.5,4.8,6.3,1.7,2.5,10.0,15.0,27.0,29.0
F0174,Squalius cephalus,Chub,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Squalius,invasive,other,11,6250,43,4,20,16.0,16.0,,,3.609999895,35925.4,11470.0,60380.8,"Lake Balaton, Hungary",7.1,7.9,0.15,0.25,2.0,6.0,1.0,2.25,5.0,10.0,25.0,29.0
F0174,Squalius cephalus,Chub,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Squalius,invasive,other,11,6250,43,4,20,16.0,16.0,,,3.609999895,35925.4,11470.0,60380.8,"Narta Lagoon, Albania",6.5,8.0,1.7060000000000002,2.461,5.119999999999999,6.4,19.232999999999997,43.010000000000005,5.820999999999999,13.530000000000001,20.98,21.791999999999998
F0174,Squalius cephalus,Chub,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Squalius,invasive,other,11,6250,43,4,20,16.0,16.0,,,3.609999895,35925.4,11470.0,60380.8,"Marmara Lake, Turkey",7.1,7.9,0.15,0.25,2.0,6.0,1.0,2.25,5.0,10.0,25.0,29.0
F0174,Squalius cephalus,Chub,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Squalius,invasive,other,11,6250,43,4,20,16.0,16.0,,,3.609999895,35925.4,11470.0,60380.8,Various UK Rivers,7.23,9.34,0.32899999999999996,0.6441,5.0280000000000005,11.312999999999999,21.227999999999998,82.1,5.3,10.6,26.4,28.8
F0175,Barbus barbus,Barbel,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,invasive,other,14.16667,6260,62.76667,10,24,14.0,14.0,,,3.1,11000,3000.0,19000.0,"River Severn, UK",7.5,7.5,0.0,0.0,9.0,9.0,3.0,3.0,5.0,5.0,15.0,15.0
F0175,Barbus barbus,Barbel,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,invasive,other,14.16667,6260,62.76667,10,24,14.0,14.0,,,3.1,11000,3000.0,19000.0,"River Teme, UK",7.6,7.6,0.0,0.0,8.5,8.5,2.5,2.5,4.5,4.5,14.0,14.0
F0175,Barbus barbus,Barbel,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,invasive,other,14.16667,6260,62.76667,10,24,14.0,14.0,,,3.1,11000,3000.0,19000.0,"River Danube, Austria",7.8,7.8,0.0,0.0,10.0,10.0,4.0,4.0,6.0,6.0,16.0,16.0
